,x_left_wrist,y_left_wrist,x_left_elbow,y_left_elbow,x_left_shoulder,y_left_shoulder,x_right_wrist,y_right_wrist,x_right_elbow,y_right_elbow,x_right_shoulder,y_right_shoulder,waving
0,0.60120404,0.44623098,0.5995564,0.34732792,0.5809046,0.23885763,0.416578,0.45644742,0.4404361,0.34385797,0.46231556,0.23509012,0
1,0.6091919,0.4397752,0.5981989,0.33733004,0.58035713,0.23612937,0.4065529,0.46233332,0.43282983,0.34503472,0.46052557,0.23520666,0
2,0.6106639,0.440632,0.60121614,0.34526917,0.5831104,0.24198818,0.414896,0.4569564,0.439107,0.34576017,0.4621138,0.23820142,0
3,0.62132823,0.43623397,0.6016496,0.34459716,0.5864772,0.24080288,0.4220639,0.4611467,0.44395363,0.34698546,0.46419212,0.23739867,0
4,0.62700814,0.43966442,0.61623585,0.36378273,0.5846423,0.2687443,0.40187916,0.46040988,0.41742605,0.36552593,0.45500642,0.2627037,0
5,0.6254835,0.45720455,0.6113893,0.37726063,0.57867455,0.28801143,0.4009593,0.4588532,0.40623456,0.36941564,0.44484815,0.28854826,0
6,0.6244179,0.4597387,0.60409176,0.37181795,0.5741063,0.29107258,0.40507853,0.45301598,0.40081048,0.36827064,0.44116306,0.29330838,0
7,0.6248123,0.4559914,0.5999629,0.3685418,0.5686792,0.29300654,0.3882148,0.45986235,0.39166376,0.36459887,0.44136477,0.29484832,0
8,0.61656666,0.42807767,0.6072928,0.36938584,0.56308746,0.2840333,0.35501873,0.47684956,0.37761354,0.3694501,0.4332537,0.29878494,0
9,0.61102,0.4016883,0.59302855,0.33270445,0.5259087,0.27693677,0.33442768,0.49998924,0.35606354,0.40196118,0.39707315,0.31748396,0
10,0.5975449,0.37980875,0.5785459,0.3234816,0.48606688,0.2825175,0.31672934,0.52182597,0.3434051,0.4203832,0.37780124,0.32858822,0
11,0.57696897,0.3647914,0.58482754,0.33666605,0.47892916,0.28793377,0.32205266,0.5151063,0.34157237,0.4363702,0.37667978,0.3549133,0
12,0.5772834,0.36707148,0.5800322,0.34047017,0.4770447,0.27736777,0.30115175,0.5326181,0.33654928,0.44419736,0.36845753,0.35754186,0
13,0.58156157,0.3635829,0.5520239,0.29791486,0.4706821,0.26248908,0.30399543,0.5117381,0.33760667,0.4126867,0.36881685,0.332684,0
14,0.61099935,0.36767805,0.58347297,0.2965485,0.50821066,0.2568103,0.3000113,0.48449132,0.3437202,0.37641606,0.38461363,0.30512944,0
15,0.6366123,0.4041458,0.61452174,0.32438555,0.5496162,0.25854486,0.30143562,0.3905269,0.3650355,0.33798027,0.4440213,0.2670899,0
16,0.67528856,0.46257752,0.6492394,0.3770593,0.6154147,0.30263728,0.34302187,0.3202718,0.408203,0.288128,0.49703074,0.25319564,0
17,0.5543574,0.35465902,0.65413105,0.39479858,0.62841386,0.30816042,0.4787731,0.24942964,0.48281676,0.24799514,0.5764394,0.27648258,0
18,0.7019092,0.53403974,0.6701672,0.42962322,0.65872765,0.35103163,0.50756925,0.27425215,0.50557524,0.26732844,0.5711078,0.2688746,0
19,0.6512196,0.3846856,0.65304065,0.40900654,0.6539422,0.3255206,0.51858723,0.26682523,0.510818,0.2727353,0.5808679,0.2676933,0
20,0.6894479,0.45619234,0.6847159,0.4292583,0.6746572,0.35787028,0.40438768,0.18756376,0.49177694,0.2269536,0.5817919,0.2544182,0
21,0.70172334,0.4447431,0.6696178,0.42580682,0.63358366,0.36007524,0.54865235,0.21484461,0.5230361,0.19043872,0.59596723,0.2704209,0
22,0.7035836,0.43383512,0.67310274,0.41881773,0.6426475,0.3392528,0.54412746,0.20867032,0.5401489,0.19243935,0.6169197,0.28645205,0
23,0.5514054,0.13954572,0.54085934,0.19803104,0.5343257,0.30491915,0.65420496,0.39263046,0.5547393,0.22804824,0.6194953,0.3410854,0
24,0.76780117,0.5021927,0.6810907,0.4357599,0.66466683,0.38213837,0.54191464,0.21196032,0.5244833,0.19341747,0.59468436,0.2608639,0
25,0.6901502,0.43293032,0.6715015,0.42639574,0.6439082,0.36111602,0.49813804,0.22132763,0.5081948,0.22807562,0.5969031,0.29126173,0
26,0.686049,0.44344205,0.67128676,0.42341495,0.651341,0.36017895,0.4213522,0.16822848,0.50169563,0.22194985,0.58641154,0.2746876,0
27,0.7126648,0.42354292,0.6792277,0.41438827,0.65207624,0.3644398,0.4543844,0.12200865,0.5005957,0.20605782,0.5904921,0.27048916,0
28,0.5343069,0.116627954,0.52697533,0.16557693,0.5659286,0.34044108,0.5339154,0.11823776,0.5252098,0.17060208,0.5795425,0.35519585,0
29,0.7334026,0.41846392,0.67882335,0.41216,0.645433,0.35764366,0.5296671,0.123444095,0.512943,0.20302188,0.61016285,0.29441413,0
30,0.48117888,0.14386941,0.49233752,0.20864986,0.53263813,0.29029658,0.4823979,0.14431885,0.6389047,0.41758534,0.6299637,0.33502638,0
31,0.49217707,0.23641938,0.4988849,0.23454873,0.59422714,0.25341362,0.67731094,0.42153963,0.65725887,0.37998316,0.63265324,0.2630111,0
32,0.64525414,0.39995235,0.6484747,0.3629446,0.6525911,0.26903355,0.48710388,0.28559023,0.474962,0.29033077,0.58604056,0.23236358,0
33,0.6704594,0.298232,0.6566035,0.35187274,0.654091,0.25476214,0.47733158,0.3614534,0.492846,0.3061092,0.56073165,0.21860096,0
34,0.6730928,0.41792893,0.64553523,0.34280616,0.64573914,0.25821352,0.45232868,0.40718013,0.4934737,0.32047394,0.54193926,0.2223613,0
35,0.68609726,0.3999773,0.6472374,0.3357479,0.6322979,0.2484359,0.49398956,0.31701353,0.49459407,0.31468424,0.53646815,0.22196083,0
36,0.6799704,0.40125775,0.6567074,0.30817443,0.6299058,0.23655349,0.41916963,0.42112398,0.4775878,0.31910175,0.5176884,0.22971877,0
