,x_left_wrist,y_left_wrist,x_left_elbow,y_left_elbow,x_left_shoulder,y_left_shoulder,x_right_wrist,y_right_wrist,x_right_elbow,y_right_elbow,x_right_shoulder,y_right_shoulder,waving
0,0.43407592,0.73422545,0.45539293,0.63318145,0.4443032,0.5469452,0.30950332,0.74457085,0.32785305,0.63172555,0.34471452,0.5417816,0
1,0.46731466,0.7430277,0.5188282,0.691705,0.479856,0.56787956,0.32178932,0.75915194,0.3371035,0.68196416,0.37279782,0.551541,0
2,0.42843407,0.7221079,0.44231474,0.62847215,0.44735736,0.5471893,0.29101765,0.720735,0.3042233,0.6188874,0.36704034,0.544606,0
3,0.45697564,0.70874846,0.4557678,0.6368591,0.4482114,0.55574286,0.33413976,0.7386118,0.35850617,0.63191295,0.38342643,0.55482197,0
4,0.34577546,0.7003004,0.39223725,0.6200726,0.44041213,0.54377824,0.32498682,0.7450978,0.34903705,0.6405847,0.39808664,0.55792093,0
5,0.31448168,0.7362207,0.36716458,0.6187326,0.4449069,0.5477761,0.3131195,0.7481336,0.34070665,0.63851243,0.399096,0.55527914,0
6,0.3012383,0.7409587,0.327384,0.62067276,0.39096785,0.5399281,0.31274456,0.74623215,0.34168398,0.62593997,0.41521344,0.5473628,0
7,0.29501972,0.74039817,0.3077194,0.6423342,0.3701268,0.5545255,0.31315947,0.7489773,0.3558582,0.66418874,0.4150715,0.5608125,0
8,0.2970138,0.7431571,0.30525285,0.6279205,0.37399313,0.5571263,0.3166086,0.743353,0.32286322,0.62846166,0.43071884,0.5720928,0
9,0.28101254,0.7418417,0.302299,0.63571036,0.3684424,0.5540655,0.32482576,0.7433909,0.42425832,0.64620066,0.43795034,0.55639344,0
10,0.31400156,0.5972281,0.32566354,0.6223776,0.40634692,0.55900526,0.32093686,0.7459812,0.36426005,0.6839878,0.42506182,0.59496653,0
11,0.52110934,0.57255584,0.51710194,0.5743268,0.48852587,0.5517913,0.3310849,0.63946533,0.33203506,0.59714484,0.3961593,0.5422693,0
12,0.49680707,0.63209283,0.48316574,0.6299082,0.4473244,0.56629556,0.4932998,0.6377684,0.41605395,0.6495516,0.39757323,0.57513493,0
13,0.52276,0.6026222,0.51367235,0.61441594,0.47060806,0.545643,0.4880631,0.62401617,0.42857584,0.64857733,0.39123338,0.56258845,0
14,0.5069297,0.6082959,0.48586553,0.6307057,0.44895658,0.5574566,0.4957726,0.64312017,0.43022925,0.66657364,0.39756235,0.56080675,0
15,0.49673587,0.6223239,0.49371803,0.62743586,0.46135184,0.56460965,0.49552605,0.6299974,0.47317836,0.64023674,0.4059183,0.5637839,0
16,0.5146992,0.6321709,0.48616213,0.6198935,0.44822794,0.55712754,0.5124347,0.63852626,0.47117266,0.63775927,0.4145168,0.5676255,0
17,0.4992305,0.63258064,0.48905095,0.62032557,0.4492426,0.5581095,0.4983514,0.641331,0.46745837,0.6372492,0.4008463,0.564316,0
18,0.49339014,0.6229436,0.4721026,0.6309273,0.4383087,0.5631256,0.49801558,0.6445198,0.4670678,0.64841646,0.41174448,0.5673803,0
19,0.49296117,0.6374146,0.48468456,0.62641656,0.45709312,0.56486857,0.49194813,0.64312077,0.46804604,0.6411192,0.4217841,0.5719362,0
20,0.5302941,0.6197804,0.51147175,0.6206281,0.4788081,0.5619768,0.49809468,0.64339286,0.40992987,0.66834474,0.39756823,0.5644338,0
21,0.5849788,0.59702235,0.56565154,0.62379473,0.4899059,0.564113,0.5486935,0.6043527,0.4842559,0.6416182,0.4012925,0.5713668,0
22,0.55595046,0.61095333,0.5971064,0.6864967,0.52397513,0.5686802,0.43328986,0.5945008,0.40099984,0.69526184,0.3968719,0.56093675,0
23,0.5516045,0.61697054,0.57788,0.65344465,0.52676034,0.5649796,0.42516565,0.64584893,0.3920798,0.6507791,0.40028572,0.55870485,0
24,0.60519946,0.71921057,0.5929617,0.68018407,0.5339188,0.57103527,0.4501775,0.6681578,0.39242527,0.66769683,0.4062539,0.5612932,0
25,0.5414902,0.6174814,0.5747812,0.65660024,0.5200724,0.5627763,0.47996578,0.6375356,0.42358142,0.66922295,0.41476935,0.5618975,0
26,0.60346305,0.5815495,0.5816468,0.6321707,0.5244193,0.566239,0.49672243,0.6180955,0.41510326,0.68008924,0.41388556,0.5678465,0
27,0.5504434,0.61197764,0.57712185,0.650822,0.5273173,0.5663272,0.4795702,0.634645,0.39108276,0.6892418,0.3939503,0.55943966,0
28,0.6041112,0.7177949,0.5939796,0.685614,0.5324759,0.5742722,0.45781362,0.66627514,0.39993435,0.6725154,0.41184694,0.56575036,0
29,0.60220104,0.7129833,0.58939135,0.6672416,0.53289926,0.57365674,0.47781277,0.62515736,0.39822742,0.6711837,0.4029661,0.55640155,0
30,0.6086841,0.7183721,0.588806,0.66646636,0.53261656,0.5651292,0.4518745,0.641986,0.40323794,0.684466,0.4058685,0.55833185,0
31,0.54331005,0.60977435,0.5771012,0.6561719,0.5351799,0.57311875,0.4578206,0.64187956,0.40814754,0.6523708,0.42375824,0.56395364,0
32,0.5614347,0.60916203,0.5916883,0.6626743,0.53398496,0.5628988,0.4872805,0.60435736,0.39174932,0.6721765,0.3934191,0.5554645,0
33,0.5415043,0.6167517,0.57213795,0.63460934,0.52687186,0.5630738,0.49081558,0.62303007,0.41077983,0.6614994,0.41526264,0.5651226,0
34,0.54601645,0.61588025,0.5487318,0.62546396,0.5145914,0.5618325,0.48669332,0.625263,0.4119193,0.6795389,0.41671094,0.56480795,0
35,0.53929085,0.60792786,0.54757667,0.60271454,0.51712435,0.5504991,0.4617407,0.6329248,0.39664114,0.68129075,0.39287442,0.5560454,0
36,0.5283956,0.594411,0.5479486,0.599386,0.5222099,0.56548244,0.48022628,0.5863569,0.39667058,0.6536132,0.39872426,0.55770034,0
37,0.60044765,0.7096127,0.5913652,0.65101874,0.52688634,0.56184757,0.45437336,0.66250026,0.40407622,0.66996574,0.41486546,0.56563795,0
38,0.6067048,0.714138,0.5791801,0.6534873,0.5282216,0.5605799,0.37416208,0.72248995,0.3861919,0.6713545,0.39436245,0.56109005,0
39,0.5701252,0.60871667,0.5805894,0.65375674,0.52427024,0.56291497,0.48048353,0.6292479,0.39628264,0.6823207,0.396923,0.5605047,0
40,0.6098316,0.7125323,0.5829731,0.6698308,0.52515775,0.56926334,0.45376807,0.6554787,0.3993494,0.68427277,0.39759701,0.56029034,0
41,0.57160354,0.6387497,0.5800625,0.659229,0.5229218,0.5617776,0.48299545,0.63581324,0.40747532,0.6889073,0.39751214,0.56329626,1
42,0.5887202,0.68731654,0.57851547,0.6540608,0.523757,0.5668107,0.47473902,0.65447867,0.40701032,0.6804093,0.40253073,0.56593543,1
43,0.55767405,0.61697465,0.5700326,0.6529272,0.51067483,0.56108266,0.48461446,0.64889044,0.41661114,0.7027806,0.40510094,0.56882143,1
44,0.5949005,0.5916288,0.597384,0.65714175,0.5228337,0.57164603,0.47127518,0.60333014,0.396206,0.646232,0.4003827,0.5670879,1
45,0.53829443,0.59985906,0.55020833,0.5996359,0.52360886,0.56653786,0.4532727,0.56217897,0.38467103,0.60661674,0.41552672,0.5437398,1
46,0.60147417,0.7159302,0.5681225,0.6543958,0.5182995,0.5712483,0.38618594,0.7283766,0.40727615,0.68460506,0.42500716,0.56705636,1
47,0.6062937,0.71245754,0.5874029,0.6888148,0.5245849,0.57924914,0.40313777,0.71738285,0.40552908,0.6757082,0.42857003,0.56920016,1
48,0.52388895,0.61490196,0.5531506,0.636252,0.5254459,0.5694297,0.35281536,0.5425481,0.3920638,0.6740357,0.4204006,0.563044,1
49,0.38112086,0.72996753,0.53387415,0.6087107,0.5215236,0.57226825,0.37591624,0.7262347,0.3899177,0.6716461,0.425421,0.57074344,1
50,0.55965865,0.5976042,0.5488977,0.6059991,0.5222109,0.5590127,0.37887996,0.7320718,0.39960393,0.6820058,0.42286462,0.56867826,1
51,0.5066681,0.5802722,0.5204971,0.6095086,0.514742,0.57291394,0.355125,0.53958774,0.4111749,0.63435274,0.4430476,0.5639386,1
52,0.53379333,0.61569124,0.5601109,0.62750465,0.52605706,0.5735767,0.3521386,0.5356835,0.39525408,0.6375532,0.4229978,0.562498,1
53,0.47194228,0.648421,0.50317556,0.6420477,0.50740504,0.5752693,0.3612249,0.53046304,0.40794846,0.6498735,0.44174048,0.5626762,1
54,0.4470663,0.5879555,0.48627782,0.6139217,0.5172937,0.57000715,0.36516067,0.5304421,0.39442998,0.62788814,0.42438313,0.559865,1
55,0.40051097,0.54051495,0.48888108,0.6088922,0.50178444,0.5632479,0.36801004,0.5435425,0.40039632,0.6197989,0.42047316,0.5605984,1
56,0.55325854,0.6014348,0.58402586,0.67118156,0.5294717,0.5748816,0.35519764,0.5413015,0.38075075,0.6355195,0.4138492,0.5595865,1
57,0.57537407,0.63025403,0.58526707,0.6669516,0.5265697,0.57755613,0.37448114,0.72815645,0.39934838,0.67888606,0.402811,0.56319714,1
58,0.5481337,0.60523504,0.55808467,0.62729585,0.5221206,0.5608037,0.37790608,0.7321674,0.38429672,0.6856891,0.39513204,0.5549701,1
59,0.5040901,0.6607322,0.5379665,0.6493986,0.5086942,0.5716708,0.37279135,0.728954,0.38667005,0.6862534,0.39565676,0.5580131,1
60,0.60471696,0.72173136,0.58326066,0.6618073,0.52335644,0.5697343,0.40477824,0.7243004,0.38055658,0.6840733,0.3949389,0.561435,1
61,0.56718946,0.6244161,0.5841646,0.65951264,0.53122175,0.57547116,0.39392465,0.73362064,0.3949841,0.67382324,0.41271847,0.5647687,1
