,x_left_wrist,y_left_wrist,x_left_elbow,y_left_elbow,x_left_shoulder,y_left_shoulder,x_right_wrist,y_right_wrist,x_right_elbow,y_right_elbow,x_right_shoulder,y_right_shoulder,waving
0,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
1,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
2,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
3,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
4,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
5,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
6,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
7,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
8,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
9,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
10,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
11,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
12,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
13,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
14,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
15,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
16,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
17,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
18,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
19,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
20,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
21,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
22,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
23,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
24,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
25,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
26,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
27,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
28,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
29,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
30,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
31,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
32,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
33,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
34,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
35,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
36,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
37,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
38,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
39,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
40,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,0
41,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,1
42,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,1
43,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,1
44,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,1
45,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,1
46,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,1
47,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,1
48,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,1
49,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,1
50,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,1
51,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,1
52,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,1
53,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,1
54,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,1
55,0.773172,0.028750267,0.82995695,0.15743177,0.71410745,0.14464463,0.5246923,0.46508583,0.56677586,0.317061,0.57126206,0.1902601,1
