,x_left_wrist,y_left_wrist,x_left_elbow,y_left_elbow,x_left_shoulder,y_left_shoulder,x_right_wrist,y_right_wrist,x_right_elbow,y_right_elbow,x_right_shoulder,y_right_shoulder,waving
0,0.4847815,0.44028383,0.47270286,0.3375225,0.49016377,0.23434335,0.6436584,0.48069355,0.6302074,0.36208212,0.6156934,0.23773734,0
1,0.48240015,0.44614363,0.49558276,0.33946973,0.5150139,0.24095502,0.62688375,0.48103082,0.62524486,0.3598449,0.60885644,0.24302451,0
2,0.5520375,0.45800635,0.51263183,0.36970064,0.53231305,0.26563638,0.6278715,0.47480464,0.6155014,0.38186473,0.6052071,0.27415514,0
3,0.57948095,0.4428191,0.5220541,0.3694048,0.55835736,0.27877966,0.6523831,0.47999498,0.6425585,0.4073039,0.6364243,0.30483288,0
4,0.57699233,0.39996737,0.54954076,0.38379425,0.5775345,0.3155371,0.6858329,0.41087133,0.68850327,0.37697196,0.66526455,0.32868573,0
5,0.6322825,0.5011976,0.60593385,0.4371018,0.62707645,0.35126662,0.6855258,0.5403191,0.6880876,0.472967,0.6829078,0.38234997,0
6,0.64335537,0.5308404,0.6358474,0.5247677,0.6647593,0.43038234,0.6758373,0.64523,0.676914,0.54203963,0.69073236,0.46691483,0
7,0.65001076,0.6884026,0.64823556,0.5633049,0.65498465,0.4537806,0.6885382,0.7039992,0.6707996,0.57194704,0.6902193,0.4699431,0
8,0.67077184,0.6889753,0.65058744,0.5696026,0.6074733,0.4729265,0.67387116,0.69709384,0.6696047,0.57036275,0.68124026,0.46615607,0
9,0.67803717,0.60678816,0.66701406,0.5289067,0.6843106,0.41502494,0.6609998,0.6445506,0.6502077,0.54455554,0.6625895,0.42063624,0
10,0.6660281,0.48768038,0.6185655,0.42395574,0.6241307,0.33591545,0.6593394,0.49236214,0.61413854,0.4199348,0.6254386,0.3388171,0
11,0.67208683,0.41323003,0.5888884,0.38827714,0.5884826,0.3114769,0.6684922,0.41401792,0.58170354,0.3879945,0.5852438,0.30602154,0
12,0.6352042,0.3775427,0.6371392,0.3799821,0.6188743,0.29044163,0.6200446,0.37545455,0.546757,0.37416202,0.557551,0.27421683,0
13,0.6361917,0.40225118,0.6292781,0.37747717,0.6130785,0.2992608,0.5889586,0.40287572,0.52654314,0.3705742,0.53041387,0.27503636,0
14,0.61976147,0.3467897,0.62545145,0.3681432,0.5974636,0.29238838,0.5918741,0.33755046,0.5379075,0.35143608,0.5209698,0.27484673,0
15,0.6211923,0.32816726,0.61899555,0.34975025,0.5973076,0.29449663,0.59814364,0.31827128,0.5347035,0.34408936,0.5125693,0.2812386,0
16,0.63543665,0.3426512,0.6189424,0.35614964,0.59857094,0.29176325,0.6066251,0.33421832,0.5328226,0.35413492,0.50849426,0.27681112,0
17,0.6238031,0.32520837,0.6387696,0.34527898,0.60442007,0.29170185,0.58253306,0.32411957,0.5281213,0.35194927,0.5213593,0.28860188,0
18,0.6250738,0.33425948,0.6407316,0.35482442,0.6055483,0.3041132,0.58741564,0.33210814,0.5216315,0.35593247,0.5132638,0.29325038,0
19,0.60497665,0.32519504,0.6270354,0.3464539,0.6015942,0.2913437,0.5650279,0.32453826,0.52221465,0.35194644,0.51558405,0.28422448,0
20,0.59819937,0.32165354,0.6078668,0.34167987,0.5930883,0.29173303,0.5770119,0.3201977,0.5423377,0.34458363,0.5037164,0.27902016,0
21,0.5949001,0.32069588,0.61246943,0.349001,0.59675765,0.29537067,0.5672292,0.31308526,0.5179029,0.3574183,0.49547338,0.28402042,0
22,0.6025951,0.36191022,0.60865784,0.3909799,0.59254026,0.31026953,0.5582619,0.33365995,0.4941119,0.36091548,0.4927811,0.2862854,0
23,0.60067105,0.47467303,0.6084019,0.38646898,0.59879065,0.30925244,0.51375103,0.38747883,0.48693198,0.3685442,0.49838305,0.28902978,0
24,0.5831506,0.31184334,0.62157553,0.36019525,0.59211546,0.29205376,0.5429306,0.31533676,0.4696399,0.34870708,0.49816248,0.27983394,0
25,0.58673084,0.31609383,0.6178585,0.3494494,0.59511405,0.29802126,0.5371591,0.30404115,0.46743792,0.3501448,0.49868128,0.28668097,0
26,0.57768095,0.2860534,0.6153079,0.34355372,0.5916579,0.29728204,0.54065955,0.2940011,0.46610528,0.35901558,0.48239765,0.29125866,0
27,0.57471645,0.28298044,0.61920744,0.3343051,0.58090186,0.2913313,0.5401057,0.28504848,0.4623435,0.36134192,0.4773214,0.2935782,0
28,0.5748158,0.2874198,0.6269535,0.3236702,0.5803038,0.2859138,0.54206413,0.29592156,0.46494007,0.36014032,0.48071432,0.29117072,0
29,0.57773757,0.2850188,0.6248789,0.33315557,0.5833012,0.2950082,0.5543203,0.291854,0.4649982,0.35927558,0.48421896,0.29860404,0
30,0.5789654,0.2989378,0.6280084,0.339514,0.58446485,0.29067892,0.54574454,0.29868278,0.46368766,0.36386716,0.48480126,0.2894008,0
31,0.5818414,0.30590358,0.61903435,0.34420308,0.58962524,0.2938357,0.55328906,0.29519135,0.46648765,0.34890968,0.4949323,0.2863925,0
32,0.61071366,0.39039823,0.6232978,0.3611842,0.5878832,0.2985042,0.5132727,0.32613367,0.46877596,0.36113596,0.5007409,0.29924166,0
33,0.61741126,0.38923293,0.62115407,0.3822716,0.5951853,0.31538838,0.5392921,0.31036234,0.47688633,0.35549366,0.49714383,0.3000653,0
34,0.5975994,0.39051113,0.60053545,0.48385644,0.5877788,0.32788175,0.5554908,0.30824083,0.48307365,0.33064932,0.49699312,0.30892298,0
35,0.5921824,0.3273967,0.59700143,0.36602765,0.5823707,0.31220567,0.57268214,0.31340894,0.5116999,0.35604125,0.497861,0.2914549,0
36,0.586979,0.3656654,0.6032981,0.3901728,0.59238917,0.30259418,0.5336829,0.3437668,0.48549497,0.3556026,0.49256286,0.28365433,0
37,0.58805215,0.35607284,0.60146606,0.3741736,0.58709437,0.293191,0.5290487,0.3565812,0.4857727,0.37116086,0.49079463,0.28426123,0
38,0.58591795,0.3652889,0.6014601,0.37632477,0.5894912,0.2944022,0.5507141,0.36817294,0.49603757,0.37436748,0.4906264,0.2874692,0
