,x_left_wrist,y_left_wrist,x_left_elbow,y_left_elbow,x_left_shoulder,y_left_shoulder,x_right_wrist,y_right_wrist,x_right_elbow,y_right_elbow,x_right_shoulder,y_right_shoulder,waving
0,0,0,0.55384684,0.3608563,0.53830945,0.2790163,0.41228116,0.45264193,0.41388154,0.3720343,0.43271157,0.28782922,0
1,0,0,0.553931,0.36449605,0.5388109,0.28283396,0.40966877,0.45774657,0.4119447,0.37196666,0.43094087,0.2882303,0
2,0,0,0.5646235,0.36065584,0.5412749,0.29069534,0.40986562,0.46006852,0.4221763,0.3656337,0.43504685,0.29746562,0
3,0,0,0.5633747,0.35821557,0.54264915,0.2871484,0.43784982,0.4602906,0.4335373,0.3717711,0.4447391,0.29483175,0
4,0,0,0.57164574,0.38434196,0.56317466,0.3010602,0.42759204,0.4660382,0.45171088,0.3820318,0.4587116,0.28897583,0
5,0,0,0.60559237,0.37574202,0.59399074,0.3046056,0.46611518,0.45308763,0.48090076,0.38251877,0.49657202,0.29652166,0
6,0,0,0.6400815,0.37009558,0.6301008,0.30463663,0.5212321,0.4478889,0.51245064,0.37052453,0.52730376,0.2968941,0
7,0,0,0.6932449,0.34113497,0.6474831,0.2837338,0.5390717,0.45007396,0.51268226,0.36747298,0.52395844,0.28556627,0
8,0,0,0.6434407,0.37911624,0.64876646,0.29718316,0.5582364,0.46195138,0.54341704,0.39258784,0.54471374,0.3047765,0
9,0,0,0.6349926,0.35903487,0.62740296,0.29777193,0.52899456,0.42486656,0.5198629,0.36849147,0.5391495,0.30863833,0
10,0,0,0.62433934,0.39084685,0.60699743,0.3197963,0.554953,0.48862922,0.53607285,0.4187454,0.52948594,0.32683337,0
11,0,0,0.6258942,0.40361065,0.6004832,0.34165627,0.5155033,0.44880766,0.50151825,0.4221965,0.507367,0.33755845,0
12,0,0,0.5653176,0.4251084,0.5601953,0.35295078,0.4949728,0.48178086,0.5097096,0.42131358,0.5329064,0.35252947,0
13,0,0,0.5374398,0.4831143,0.54733557,0.40020943,0.4906156,0.5574159,0.48519498,0.5187099,0.49546862,0.41418582,0
14,0,0,0.5626439,0.4883706,0.54678977,0.4138064,0.48057044,0.54897916,0.4929549,0.5156435,0.49740908,0.43848443,0
15,0,0,0.5611764,0.510077,0.5500733,0.43494922,0.51056886,0.5563792,0.5756848,0.48853645,0.5497683,0.42431793,0
16,0,0,0.54525155,0.5530592,0.5611794,0.48127502,0.5042059,0.55563736,0.535496,0.5388551,0.53672796,0.46392113,0
17,0,0,0.5629911,0.49548864,0.5221714,0.49074167,0.45549035,0.50345993,0.47418803,0.5563312,0.46096545,0.51518476,0
18,0,0,0.5607985,0.45630157,0.5712993,0.48750818,0.4607427,0.46867692,0.47127354,0.47923046,0.49753305,0.48861954,0
19,0,0,0.5319389,0.491256,0.55002224,0.5145738,0.5702573,0.43292153,0.5509676,0.45768404,0.5239439,0.51609504,0
20,0,0,0.51190954,0.5937193,0.535177,0.53101057,0.5409717,0.6049973,0.5113439,0.5626304,0.5560825,0.51480067,0
21,0,0,0.5208366,0.54950583,0.5525114,0.5226244,0.5177006,0.56164557,0.5008857,0.5324874,0.5261028,0.5055611,0
22,0,0,0.57918364,0.4931562,0.5797319,0.48489434,0.5093215,0.5564431,0.5033348,0.5320207,0.5304448,0.4834814,0
23,0,0,0.5792388,0.48720908,0.5825151,0.45682865,0.42451748,0.46192643,0.4728715,0.5161186,0.4948522,0.4696408,0
24,0,0,0.5492071,0.51133955,0.57810795,0.46310514,0.5201526,0.5483752,0.51291597,0.5209018,0.55332243,0.46199083,0
25,0,0,0.5546393,0.52367055,0.5873534,0.4738884,0.47861645,0.5143767,0.49850914,0.5180791,0.5128881,0.46871814,0
26,0,0,0.6155324,0.4999753,0.61254895,0.45623225,0.5058865,0.46334124,0.47557116,0.5040585,0.5093089,0.45364162,0
27,0,0,0.6166532,0.5218765,0.6093168,0.46860537,0.49831134,0.47594792,0.47903702,0.49273312,0.51360756,0.45534247,0
28,0,0,0.6342834,0.5538029,0.6156804,0.47753596,0.49877948,0.5088411,0.4852928,0.5299505,0.5169569,0.47180676,0
29,0,0,0.63385093,0.5478992,0.6047133,0.46031615,0.4616289,0.48959613,0.45689815,0.5197305,0.49336457,0.46370825,0
30,0,0,0.6204092,0.5235737,0.6087084,0.49507317,0.52364284,0.43639958,0.47436577,0.51894,0.479486,0.48946473,0
31,0,0,0.6240666,0.55342555,0.6185107,0.48290107,0.51909614,0.44361103,0.47403008,0.532372,0.52061594,0.4589262,0
32,0,0,0.6193893,0.5485791,0.60291666,0.4843913,0.52256095,0.44696757,0.4695806,0.52118254,0.49593365,0.47656688,0
33,0,0,0.6183741,0.5507789,0.5944337,0.47689053,0.52866584,0.4438063,0.4732461,0.5283686,0.5030344,0.46591634,0
34,0,0,0.589036,0.4485688,0.58065623,0.42419648,0.5448172,0.43140757,0.53497934,0.44311866,0.5521032,0.39364192,0
35,0,0,0.6191441,0.5595062,0.59594,0.48215133,0.3671785,0.47928843,0.44523558,0.5282431,0.4742067,0.4868093,0
36,0,0,0.61705655,0.5453586,0.61288184,0.46581742,0.5004763,0.50474447,0.49667758,0.5088563,0.53148985,0.44967747,0
37,0,0,0.6069111,0.49845064,0.6062135,0.45769513,0.50305283,0.5361325,0.5002974,0.53207344,0.5323782,0.46618176,0
38,0,0,0.6141517,0.49710888,0.60870504,0.45931184,0.506567,0.49709255,0.49625987,0.5434269,0.52853286,0.4770953,0
