,x_left_wrist,y_left_wrist,x_left_elbow,y_left_elbow,x_left_shoulder,y_left_shoulder,x_right_wrist,y_right_wrist,x_right_elbow,y_right_elbow,x_right_shoulder,y_right_shoulder,waving
0,0.59226096,0.49971256,0.55765647,0.45497376,0.6099946,0.3969054,0.6948379,0.5332748,0.718734,0.51013273,0.7112986,0.42859346,0
1,0.6228202,0.54039264,0.52965474,0.4681122,0.55881786,0.41625187,0.66758883,0.5356451,0.67259324,0.50918484,0.66153073,0.4200848,0
2,0.37735516,0.5201663,0.42603895,0.50302744,0.49804813,0.42573628,0.6620023,0.55959004,0.64563465,0.5050054,0.60643417,0.43391034,0
3,0.59739065,0.46711573,0.6154912,0.49226063,0.57592595,0.43999135,0.46440133,0.46694648,0.43306836,0.5021483,0.48643255,0.44629818,0
4,0.5942171,0.48939344,0.5617405,0.45042986,0.52455926,0.38803977,0.42675287,0.49881345,0.4533975,0.46104187,0.4937707,0.38855875,0
5,0.615343,0.52315474,0.5982257,0.5132941,0.5534067,0.45201477,0.43028975,0.5074734,0.4281608,0.508997,0.46935463,0.45790216,0
6,0.48537275,0.61661863,0.48836905,0.5975255,0.5102209,0.52080786,0.60291237,0.6212983,0.6049105,0.5681329,0.5810052,0.5018999,0
7,0.6496265,0.5789846,0.6279524,0.53207815,0.5890298,0.46522737,0.468656,0.54927504,0.44294322,0.52445364,0.48358795,0.46732077,0
8,0.62791073,0.6093711,0.63385737,0.57525826,0.5944359,0.4848646,0.49883172,0.6440279,0.4718903,0.5828002,0.4853755,0.48914656,0
9,0.63552,0.7535081,0.6179794,0.6293273,0.61195755,0.50578624,0.506358,0.73902917,0.48280793,0.6226827,0.46631372,0.50959015,0
10,0.4221903,0.5240612,0.42061287,0.5060035,0.47795367,0.43773454,0.63854945,0.575231,0.6056358,0.5185281,0.5695828,0.44489342,0
11,0.3484655,0.55044544,0.41991028,0.50200295,0.4655028,0.4389624,0.6086111,0.545588,0.5974126,0.4907033,0.56951284,0.41911036,0
12,0.40440607,0.64387786,0.44311988,0.53913105,0.47952497,0.44065663,0.6333989,0.59625334,0.62102664,0.5394906,0.5845686,0.42980486,0
13,0.49640757,0.5870863,0.46144888,0.5611163,0.46461746,0.4611497,0.5916519,0.59488887,0.5804549,0.5499639,0.5843425,0.441753,0
14,0.5096152,0.53941554,0.5037156,0.43986565,0.50525296,0.38747272,0.6406337,0.49230343,0.63858235,0.43747038,0.61191654,0.38303083,0
15,0.48005843,0.5002053,0.49683845,0.44126958,0.52823806,0.33743405,0.59180266,0.5383231,0.6383163,0.44841,0.6230966,0.36139378,0
16,0.4690548,0.40039396,0.48478705,0.35830957,0.55554724,0.27138287,0.6322987,0.41910344,0.65582085,0.38142055,0.6310865,0.29198152,0
17,0.46472764,0.4000473,0.4993633,0.34902972,0.5694953,0.24938029,0.6217154,0.39989728,0.666726,0.3440027,0.65096635,0.26494718,0
18,0.4931454,0.46963322,0.5289465,0.3828482,0.5563295,0.26232108,0.5471663,0.43650144,0.6425892,0.3596155,0.65693563,0.2624813,0
19,0.5016953,0.46836215,0.52803683,0.3841525,0.55287325,0.2636969,0.6844398,0.44463763,0.67647403,0.36117166,0.6603323,0.2581086,0
20,0.48239052,0.45609856,0.52635103,0.37056386,0.56203514,0.25393233,0.5255657,0.43463907,0.6362557,0.3495288,0.6464163,0.25276324,0
21,0.49761546,0.43548796,0.5492238,0.35324368,0.572902,0.24344245,0.50188965,0.42737383,0.555755,0.350963,0.5825343,0.25345412,0
22,0.5231175,0.4683506,0.59556633,0.3623385,0.55670875,0.24728474,0.53176355,0.45107698,0.5818979,0.36691952,0.5320477,0.2726671,0
23,0.64693135,0.4676221,0.5977156,0.3468011,0.5258006,0.25697508,0.56537735,0.47510535,0.5701698,0.35455525,0.5042031,0.27870992,0
24,0.63616204,0.42956161,0.60175574,0.31127903,0.53338873,0.21848297,0.5248162,0.4345605,0.49935123,0.3415435,0.45586795,0.25247493,0
25,0.5679069,0.45494753,0.61139345,0.33339116,0.56136805,0.22033438,0.45975882,0.46026164,0.46898222,0.35496864,0.46906397,0.24656206,0
26,0.5765667,0.4044761,0.61801994,0.33762205,0.5852513,0.24837157,0.4300549,0.4661718,0.4565649,0.3685914,0.4640299,0.2641312,0
27,0.6228969,0.43909344,0.6121484,0.34845552,0.57412994,0.26379055,0.4049661,0.47781074,0.43961322,0.3810528,0.45610017,0.28468746,0
28,0.64441085,0.43670294,0.6156123,0.33848152,0.5763522,0.25702977,0.41428703,0.46835148,0.441567,0.37785205,0.45860144,0.27833512,0
29,0.6436925,0.43429193,0.62529576,0.34021443,0.591736,0.2673055,0.43528983,0.46374258,0.46012267,0.3658566,0.47684988,0.27886984,0
30,0.64719546,0.49020576,0.63792187,0.3866604,0.62057346,0.29783294,0.46294197,0.47726557,0.47846073,0.37194857,0.51134217,0.28652608,0
31,0.63949996,0.47106835,0.6568911,0.36925513,0.63622534,0.2911831,0.4339516,0.47785026,0.48169243,0.35872126,0.5216588,0.27332377,0
