,x_left_wrist,y_left_wrist,x_left_elbow,y_left_elbow,x_left_shoulder,y_left_shoulder,x_right_wrist,y_right_wrist,x_right_elbow,y_right_elbow,x_right_shoulder,y_right_shoulder,waving
0,0.5403291,0.39737412,0.48895591,0.32323325,0.51022655,0.24436516,0.6129893,0.46485335,0.6153148,0.36256894,0.60359824,0.24658917,0
1,0.58882207,0.39027613,0.54342806,0.3549835,0.5215128,0.25126764,0.6211984,0.4635899,0.60132116,0.35924327,0.58650625,0.24655184,0
2,0.5950986,0.45117873,0.5376617,0.37063658,0.52735996,0.2659199,0.6024219,0.46631908,0.5689424,0.38726625,0.57878983,0.2773561,0
3,0.57884884,0.44640177,0.52878964,0.37584573,0.52432084,0.27322653,0.5878562,0.46249264,0.5609562,0.39303207,0.5766309,0.28816742,0
4,0.57100075,0.465625,0.53629345,0.39068803,0.5365318,0.29125416,0.586022,0.47516438,0.5788915,0.39497393,0.58903044,0.30799854,0
5,0.5508212,0.46811897,0.55525804,0.37801123,0.5487839,0.3012299,0.56351686,0.46853876,0.57637495,0.3726405,0.5910237,0.30928695,0
6,0.56054485,0.48499376,0.57595444,0.38891968,0.56499875,0.33348,0.55242825,0.48329002,0.56132555,0.3858778,0.5512847,0.3360636,0
7,0.5794923,0.5121772,0.5846258,0.4577373,0.5896824,0.37688887,0.54711264,0.51514477,0.52981937,0.45401952,0.53463566,0.37936884,0
8,0.5912465,0.5226145,0.5999266,0.5139274,0.5828757,0.4364042,0.55559415,0.54996383,0.53851044,0.51161635,0.52760863,0.429541,0
9,0.5909489,0.55175936,0.60696363,0.51119196,0.59123266,0.442127,0.5670434,0.55815315,0.5141238,0.49637008,0.52902764,0.43859905,0
10,0.5850841,0.5012239,0.57874066,0.5444387,0.56683093,0.48684675,0.5646559,0.49591348,0.551701,0.5369454,0.5217706,0.46161765,0
11,0.58561236,0.5167041,0.58593583,0.5933667,0.6023225,0.5661159,0.5061815,0.48284477,0.46910876,0.49412662,0.51138306,0.50453454,0
12,0.55574423,0.45498067,0.59136987,0.51381963,0.59404266,0.5509024,0.56236595,0.4630605,0.58085847,0.4857514,0.58872026,0.5291952,0
13,0.5618325,0.45173177,0.57690144,0.48695987,0.57457435,0.50190735,0.55186903,0.4490268,0.56184757,0.47932577,0.5630586,0.48066363,0
14,0.5700047,0.47701773,0.5817752,0.52162707,0.5922038,0.5362066,0.5669968,0.48172027,0.5708425,0.49348688,0.57982826,0.5088212,0
15,0.5684564,0.47547066,0.57781404,0.5099926,0.58925754,0.52883255,0.568249,0.47823465,0.5659251,0.48590344,0.5850563,0.50600696,0
16,0.5780418,0.51186204,0.5773369,0.5302644,0.5965091,0.5315285,0.5771514,0.51725286,0.5737438,0.51810414,0.59161127,0.5114713,0
17,0.5736368,0.6026137,0.58283126,0.5471865,0.5712862,0.46811014,0.54059494,0.6059312,0.46954,0.5219326,0.4605052,0.43863913,0
18,0.6107996,0.5546191,0.6116243,0.59280753,0.6016785,0.58394814,0.6067288,0.53462464,0.58682954,0.49789536,0.56778896,0.521412,0
19,0.60840905,0.5914296,0.62939394,0.6156429,0.60416377,0.5293335,0.5646298,0.56381404,0.51172334,0.54572064,0.47506377,0.45841777,0
20,0.60815,0.56801873,0.61950845,0.5449916,0.5980017,0.4760203,0.5107816,0.55484045,0.47061896,0.53169477,0.46688598,0.4448788,0
21,0.61119074,0.55047834,0.6264716,0.53335106,0.60266364,0.4723255,0.5489203,0.5604969,0.5286703,0.5298413,0.50737745,0.4605883,0
22,0.6217209,0.5636193,0.63637197,0.54577947,0.60206807,0.47658202,0.5124934,0.5318186,0.47663504,0.5332688,0.49290618,0.4526865,0
23,0.6157588,0.54953337,0.62333894,0.5325916,0.5987762,0.47058952,0.5092977,0.5227369,0.4871378,0.5288813,0.49559903,0.45695674,0
24,0.6094961,0.56351256,0.62301826,0.5376126,0.5969534,0.47797522,0.50875723,0.5368401,0.48778486,0.52856165,0.49655983,0.46110913,0
25,0.6027075,0.5628234,0.6084049,0.5489479,0.58878565,0.47846472,0.5089543,0.5270637,0.47135252,0.5172945,0.4896245,0.45244524,0
26,0.61298996,0.5491036,0.6034201,0.55979496,0.5906558,0.5246724,0.5648462,0.53304917,0.56983924,0.53120387,0.5490947,0.47954747,0
27,0.58116966,0.5500373,0.5933454,0.5202291,0.57010525,0.4609031,0.47564682,0.5290744,0.45514196,0.51333976,0.48117,0.4458569,0
28,0.6056838,0.5179336,0.6056161,0.5091815,0.5671642,0.45491183,0.48029977,0.5237296,0.459825,0.5084547,0.47603822,0.44060394,0
29,0.6049411,0.5141493,0.6054677,0.5124585,0.5615842,0.44845885,0.5641678,0.49990314,0.49147236,0.5117891,0.47291398,0.43240142,0
30,0.60209334,0.4924923,0.606244,0.5219421,0.56679964,0.454604,0.48092255,0.53366023,0.46017587,0.51606214,0.47599205,0.43949652,0
31,0.60053205,0.5072611,0.605228,0.5284256,0.56772125,0.45222986,0.57942814,0.49172866,0.48085588,0.5106159,0.4837639,0.4289729,0
32,0.5993806,0.49066198,0.5950971,0.5228387,0.5838364,0.4713484,0.59139585,0.48659974,0.55823016,0.50812596,0.52822095,0.43513355,0
