,x_left_wrist,y_left_wrist,x_left_elbow,y_left_elbow,x_left_shoulder,y_left_shoulder,x_right_wrist,y_right_wrist,x_right_elbow,y_right_elbow,x_right_shoulder,y_right_shoulder,waving
0,0.56537277,0.43386993,0.5744052,0.3756714,0.55079806,0.29626623,0.41186914,0.45952982,0.43029737,0.38270983,0.45011812,0.30572468,0
1,0.57550037,0.44275054,0.58166516,0.37485743,0.55629593,0.30415425,0.40562665,0.4607426,0.42616332,0.3801539,0.4536409,0.30922663,0
2,0.5782041,0.4299636,0.5785479,0.36910543,0.55372536,0.30368528,0.42754707,0.46526432,0.4424346,0.38383517,0.45519444,0.3098107,0
3,0.5609728,0.4424591,0.571136,0.38073087,0.5525633,0.30977044,0.44426423,0.45516154,0.44321224,0.38714933,0.45453185,0.3112787,0
4,0.54588795,0.4721613,0.566554,0.38167667,0.557793,0.30850518,0.46778506,0.4705909,0.44673273,0.39832306,0.45244762,0.31082442,0
5,0.5434513,0.46903396,0.55090165,0.39155585,0.5566905,0.2987807,0.47561818,0.47408468,0.44494304,0.40250582,0.44867343,0.30345282,0
6,0.5406605,0.46764976,0.55618,0.39109504,0.5602148,0.30802315,0.4584682,0.4692614,0.4437046,0.38075793,0.45145196,0.30203718,0
7,0.52660286,0.47601247,0.55596423,0.42111307,0.5612693,0.33900464,0.47318888,0.48322138,0.44324386,0.4068867,0.46997043,0.33810493,0
8,0.554245,0.5011015,0.5504638,0.46800455,0.55821604,0.37495515,0.47656795,0.4920084,0.43084094,0.4413404,0.4664185,0.37139225,0
9,0.5484808,0.50706303,0.54123724,0.5189558,0.5410049,0.40871698,0.5065424,0.5035111,0.5082212,0.5080814,0.50147295,0.4040687,0
10,0.5321715,0.49235624,0.57564557,0.5264597,0.5846631,0.412675,0.4081669,0.47288355,0.43063208,0.4898951,0.45662066,0.4144746,0
11,0.5748959,0.57177246,0.5881654,0.55737317,0.5826602,0.4538009,0.46856138,0.5379633,0.45057154,0.52354604,0.4701763,0.42639017,0
12,0.5713334,0.568745,0.57713413,0.53342354,0.5715238,0.4683666,0.41819227,0.48766717,0.4309557,0.4872325,0.47352502,0.4410858,0
13,0.5714098,0.55279326,0.57269037,0.5213312,0.54773414,0.45731944,0.44663477,0.5099641,0.4563182,0.5100367,0.4636278,0.44227666,0
14,0.6226042,0.529521,0.59974825,0.55867016,0.5779147,0.53363585,0.57851994,0.52061665,0.56934,0.53634614,0.5429319,0.49465787,0
15,0.62219393,0.6845014,0.5995434,0.58701986,0.5880589,0.5121718,0.5620176,0.5442128,0.5373659,0.55075914,0.49451408,0.4350823,0
16,0.5988779,0.552718,0.5930294,0.5743008,0.5796341,0.49656463,0.569939,0.55564785,0.55611414,0.54108936,0.5247614,0.45578155,0
17,0.6220193,0.6052222,0.6141242,0.5758119,0.5816178,0.478657,0.55249095,0.5552841,0.49474463,0.52819335,0.48122486,0.45014852,0
18,0.6143284,0.6352513,0.6157422,0.579296,0.5857084,0.47720036,0.56521213,0.5742395,0.4953172,0.53993064,0.47322926,0.44254836,0
19,0.6529776,0.7004541,0.62946534,0.6016236,0.60076594,0.5181687,0.5682651,0.55152607,0.532045,0.54091406,0.50315076,0.43667114,0
20,0.6008765,0.5729933,0.61247265,0.5837264,0.5827868,0.511982,0.57111573,0.5482701,0.55687225,0.5575607,0.49576172,0.45293784,0
21,0.5878844,0.57599974,0.6075699,0.5712379,0.5784974,0.49840933,0.45163333,0.510553,0.44566834,0.5195004,0.45097035,0.4327324,0
22,0.6567214,0.7004124,0.6336292,0.5892632,0.5895959,0.5361059,0.56905085,0.5519825,0.5033128,0.5323428,0.49898928,0.47494274,0
23,0.66333497,0.7053139,0.6293584,0.59259623,0.597329,0.5733412,0.57233274,0.5212327,0.5558989,0.49878126,0.54405576,0.5147612,0
24,0.5858216,0.49769574,0.59653866,0.57168305,0.566105,0.5097481,0.54843473,0.47027323,0.51157874,0.50005096,0.49670303,0.45586586,0
25,0.6091071,0.56750655,0.6065612,0.5862475,0.5806672,0.5349283,0.56383246,0.52203465,0.5392012,0.53130704,0.50123036,0.46305352,0
26,0.62691134,0.54362833,0.6204946,0.5641636,0.59461373,0.5278072,0.5734464,0.52754617,0.571141,0.53610736,0.5407624,0.47643214,0
27,0.61539394,0.5394555,0.61085826,0.56511295,0.5882145,0.53099847,0.5718634,0.5003946,0.57077754,0.5186335,0.5442796,0.49249133,0
28,0.6184567,0.5603678,0.6051762,0.56815207,0.5725042,0.50452185,0.5840461,0.5382714,0.57239413,0.5561496,0.51700985,0.45452017,0
29,0.612088,0.5882414,0.6042193,0.5891246,0.5977484,0.56966436,0.5945906,0.55180794,0.5831522,0.5453823,0.565349,0.50164783,0
30,0.6581384,0.7022524,0.6305521,0.62017405,0.6019709,0.5830325,0.5820935,0.5618635,0.57565886,0.5415827,0.5410833,0.49917468,0
31,0.66063654,0.70321596,0.6274028,0.62653804,0.60549045,0.58748823,0.57362366,0.55713516,0.57634866,0.55835915,0.56510365,0.5071932,0
32,0.5932209,0.5723428,0.60158247,0.5946294,0.59946126,0.5725049,0.5646119,0.53214204,0.5693836,0.5428302,0.567913,0.5190847,0
33,0.6100139,0.5291943,0.62166077,0.5461718,0.586442,0.49277958,0.5486473,0.5018797,0.52119875,0.5254754,0.4846604,0.4742249,0
34,0.59501207,0.5207076,0.62889385,0.5415081,0.59799314,0.4977754,0.465291,0.5335079,0.4681371,0.52559334,0.48408806,0.48448986,0
35,0.5843558,0.49877176,0.6136579,0.5407773,0.59841156,0.47502658,0.5502833,0.48847347,0.50879955,0.54282725,0.5106505,0.46715197,0
36,0.61295295,0.63689256,0.60974956,0.5365857,0.5935749,0.47055238,0.498391,0.5664286,0.46914575,0.54680437,0.4613675,0.4843825,0
37,0.60726005,0.5162159,0.61333925,0.51927966,0.58742034,0.46174535,0.5199406,0.542487,0.5176822,0.5374834,0.5084438,0.4846223,0
38,0.629647,0.5287974,0.63004667,0.5347024,0.6047826,0.47974253,0.56227887,0.5250148,0.5099797,0.5396656,0.54114366,0.47831008,0
39,0.63095725,0.52852386,0.6375345,0.54236895,0.60783803,0.48353612,0.5476705,0.5536221,0.5114307,0.5459144,0.5235695,0.47492117,0
40,0.63080204,0.52390385,0.6432687,0.543341,0.611786,0.4813077,0.5321739,0.56322926,0.5107187,0.54616773,0.5258861,0.47294113,0
41,0.6320566,0.683475,0.61156416,0.5353146,0.5831326,0.5266376,0.56810856,0.49079388,0.5274787,0.53436375,0.46756917,0.5406394,1
42,0.5874356,0.512263,0.6388313,0.54972684,0.5970654,0.4808429,0.4970021,0.52629954,0.45439908,0.5522952,0.4651353,0.48095378,1
43,0.5924959,0.5100631,0.6267079,0.5511609,0.5889319,0.47680494,0.54854465,0.49867702,0.4633875,0.54384124,0.48220024,0.464814,1
44,0.613381,0.524266,0.6025183,0.52459735,0.56979144,0.47509345,0.5776161,0.5066916,0.53479564,0.50700426,0.50160486,0.450451,1
45,0.59576213,0.50422525,0.6049582,0.5203551,0.5780038,0.4792574,0.5781886,0.5030695,0.55698246,0.5139863,0.54124916,0.46140298,1
