,x_left_wrist,y_left_wrist,x_left_elbow,y_left_elbow,x_left_shoulder,y_left_shoulder,x_right_wrist,y_right_wrist,x_right_elbow,y_right_elbow,x_right_shoulder,y_right_shoulder,waving
0,0.6499106,0.5801774,0.5698752,0.5121875,0.5641551,0.42516476,0.4447906,0.60708517,0.40317008,0.4569436,0.48217857,0.36571857,0
1,0.6506305,0.5902054,0.5724447,0.51719534,0.5709488,0.4351121,0.36165568,0.5566277,0.41046458,0.4561842,0.4996714,0.38173124,0
2,0.6434223,0.5909456,0.624899,0.5645313,0.58214283,0.45525664,0.33613402,0.59091455,0.40920854,0.45593637,0.4980566,0.3821368,0
3,0.6416273,0.5811239,0.60393107,0.53372324,0.57681245,0.44681466,0.36638057,0.56217325,0.41474578,0.460471,0.4996515,0.37547013,0
4,0.638128,0.5900775,0.6022954,0.53989077,0.57449555,0.44736287,0.36167926,0.5438544,0.41565305,0.46162686,0.4999054,0.37936124,0
5,0.64109826,0.59637535,0.6060643,0.5451375,0.5793577,0.43960747,0.367871,0.52941895,0.41509673,0.46488473,0.4987697,0.37987992,0
6,0.64724725,0.5883254,0.6219387,0.5496705,0.5860511,0.43877387,0.37235934,0.5473842,0.42082152,0.4695563,0.5140866,0.38194558,0
7,0.6430679,0.6072378,0.6131573,0.55038464,0.5907794,0.44352317,0.3751224,0.53189284,0.42230234,0.46655136,0.5105774,0.38077933,0
8,0.6497055,0.5956957,0.5959713,0.5308218,0.58674496,0.43739793,0.3741359,0.5325435,0.43255568,0.4839347,0.5157508,0.38680398,0
9,0.6406174,0.58675987,0.59576833,0.5306085,0.5954582,0.4295423,0.38375223,0.535074,0.4309383,0.48374853,0.5195662,0.3858486,0
10,0.6401343,0.59004927,0.5981412,0.5326935,0.59496844,0.43003565,0.37422103,0.5255089,0.4380294,0.46504185,0.5229628,0.3840819,0
11,0.6403947,0.5745382,0.5981759,0.52374214,0.59571517,0.4342439,0.3720193,0.545041,0.42624018,0.48497778,0.5175773,0.38592154,0
12,0.65428704,0.57887673,0.5992847,0.52121264,0.5937066,0.4383373,0.3730863,0.54003465,0.42846334,0.46679026,0.5158742,0.38166058,0
13,0.6533072,0.58412296,0.6202607,0.54823816,0.59664774,0.44219753,0.3727852,0.53057086,0.42771,0.46752733,0.51339805,0.3801974,0
14,0.6572454,0.5765318,0.6161945,0.54661477,0.5935981,0.44536528,0.36460084,0.54436755,0.4244759,0.47020662,0.51768893,0.38180372,0
15,0.6534605,0.5753273,0.6003622,0.5319643,0.59696925,0.43085167,0.3658085,0.5455518,0.42478913,0.48211503,0.5155538,0.38392457,0
16,0.6525829,0.5777495,0.59800816,0.528128,0.5950931,0.43886274,0.37378895,0.5323846,0.42511654,0.48179564,0.5106778,0.38071692,0
17,0.6580008,0.5798569,0.6203567,0.54694736,0.58895963,0.43888342,0.3736622,0.5344716,0.42291483,0.46984896,0.5064945,0.3772272,0
18,0.6557822,0.57966524,0.60158074,0.5349269,0.5901847,0.43064114,0.36114454,0.54605234,0.4211768,0.47158223,0.5140269,0.38403508,0
19,0.65967464,0.5789298,0.6209799,0.5467421,0.5939834,0.44335246,0.35938367,0.5450237,0.42197344,0.4716009,0.50768924,0.3802964,0
20,0.6502434,0.5900791,0.5953068,0.52844614,0.58250093,0.42738652,0.37561208,0.545962,0.4242757,0.48338544,0.5042734,0.38177025,0
21,0.64234865,0.5750636,0.5950788,0.5307832,0.5903398,0.43094987,0.45418733,0.6410952,0.4276803,0.4964169,0.5154427,0.3859862,0
22,0.65016675,0.57269716,0.5872776,0.5204621,0.5854463,0.41966712,0.45570242,0.6310728,0.43185043,0.4824568,0.5185871,0.38717145,0
23,0.64622533,0.57283413,0.5770626,0.5065734,0.57145745,0.4129067,0.4700228,0.64969826,0.4544763,0.502892,0.51620775,0.39534956,0
24,0.5905483,0.52488685,0.55392325,0.5029466,0.56731945,0.41795084,0.45505744,0.6307633,0.43083507,0.48651737,0.52204573,0.39171207,0
25,0.66029763,0.576811,0.6299466,0.54878545,0.5879713,0.4474115,0.4432478,0.6331279,0.40872926,0.4804433,0.49537465,0.385611,0
26,0.656926,0.58061326,0.60721195,0.53887045,0.57242745,0.45525372,0.41666752,0.63147205,0.40118402,0.474549,0.47043127,0.36802608,0
27,0.6468077,0.57747406,0.5802839,0.53015226,0.56766486,0.4478494,0.366166,0.5632945,0.40238047,0.47104225,0.4727546,0.36469412,0
28,0.6501314,0.5771431,0.60361105,0.5416268,0.5712793,0.44913897,0.41325492,0.63325727,0.3995125,0.4734443,0.47085547,0.36378834,0
29,0.6363257,0.60130495,0.58372325,0.525545,0.57198495,0.43462098,0.35023755,0.5756192,0.38584468,0.4852525,0.4600509,0.36483654,0
30,0.5575333,0.5783274,0.54416925,0.5063635,0.5389364,0.4058507,0.33340773,0.5576782,0.3817341,0.4711504,0.44616997,0.3603087,0
31,0.59741735,0.5799796,0.55262375,0.5046362,0.52993685,0.39397627,0.39991426,0.6552288,0.38099647,0.50594467,0.4209426,0.36867937,0
32,0.6041937,0.58003837,0.55347407,0.50706375,0.52520305,0.39294085,0.43962583,0.65196437,0.3821187,0.51267993,0.4153834,0.3708111,0
33,0.60748094,0.5786884,0.55371046,0.5055666,0.5244353,0.38896823,0.41842604,0.6531022,0.38295418,0.50878537,0.41420102,0.3722305,0
34,0.6168538,0.5795059,0.55413973,0.5015698,0.52892816,0.3872456,0.3775421,0.53762484,0.38490826,0.4984134,0.42993173,0.36666024,0
35,0.612321,0.5847413,0.5553125,0.5051118,0.53880227,0.38814804,0.40246746,0.6562575,0.38613778,0.5048419,0.43265164,0.3685639,0
36,0.6229845,0.6056598,0.54763615,0.5238188,0.54497933,0.39967674,0.4013121,0.6545221,0.38569245,0.505163,0.44265923,0.37105542,0
37,0.59153974,0.5800116,0.5457621,0.5114035,0.5566939,0.40923986,0.3916418,0.6393615,0.3892706,0.4930951,0.45914814,0.36686763,0
38,0.5807591,0.5772103,0.5488392,0.51829904,0.5706341,0.41568655,0.40149415,0.6436726,0.4041321,0.5010824,0.46780914,0.3744697,0
