,x_left_wrist,y_left_wrist,x_left_elbow,y_left_elbow,x_left_shoulder,y_left_shoulder,x_right_wrist,y_right_wrist,x_right_elbow,y_right_elbow,x_right_shoulder,y_right_shoulder,waving
0,0.6140186,0.52799636,0.6224704,0.5347064,0.56150717,0.47099102,0.59410506,0.51064426,0.54255646,0.49175572,0.4930238,0.43090177,0
1,0.56692326,0.49258587,0.56786036,0.5053788,0.5206038,0.46049142,0.55430996,0.48911628,0.48690242,0.48056316,0.4782462,0.4409961,0
2,0.57895315,0.50891554,0.58101237,0.52545106,0.53598744,0.47567117,0.57056826,0.50441587,0.53479105,0.49590644,0.48163396,0.44134745,0
3,0.5786495,0.5030532,0.60820884,0.5362942,0.5500823,0.4771849,0.54417473,0.45868024,0.47725004,0.4749822,0.4602306,0.44323164,0
4,0.5490307,0.47324395,0.54316735,0.46739447,0.5232333,0.46173477,0.5371002,0.4519039,0.507588,0.44148207,0.4854725,0.44291127,0
5,0.58829045,0.49916613,0.5738052,0.4961383,0.5434458,0.47457045,0.55110204,0.47480056,0.5061841,0.47266865,0.48225233,0.43972647,0
6,0.53856754,0.4644621,0.5671365,0.5001439,0.5500729,0.48559353,0.53738546,0.4584043,0.5064876,0.458094,0.49890655,0.47201437,0
7,0.56561804,0.47894675,0.5976993,0.52998585,0.5410961,0.45924306,0.5438435,0.4554928,0.47582707,0.47961816,0.46760988,0.42492053,0
8,0.55914956,0.4780417,0.5938456,0.5249101,0.53836334,0.46415412,0.55026287,0.47362047,0.5395396,0.48740327,0.47939047,0.41997036,0
9,0.551929,0.46766824,0.55027795,0.4869014,0.5154084,0.45286232,0.5449083,0.4690344,0.5184367,0.46222243,0.4762782,0.4325806,0
10,0.60674727,0.5329782,0.60848206,0.5358691,0.5271597,0.4462616,0.5655217,0.49236715,0.51796633,0.5065698,0.46561277,0.4216672,0
11,0.6023851,0.52396816,0.6155398,0.53586566,0.5413399,0.4500727,0.5709155,0.50282544,0.49322185,0.5065193,0.4782241,0.41879475,0
12,0.6015425,0.5168295,0.6117686,0.5355961,0.54066604,0.45969543,0.59043694,0.5136955,0.5459364,0.5125889,0.47676456,0.43050307,0
13,0.5930867,0.50700176,0.5640173,0.5009381,0.51905817,0.4407075,0.59323394,0.50863147,0.56445754,0.50914145,0.49586082,0.4311235,0
14,0.5915269,0.5066396,0.58815235,0.51713353,0.53453857,0.45510507,0.5713926,0.4907311,0.53199595,0.47927314,0.48548508,0.4172995,0
15,0.61318666,0.521173,0.5725315,0.50665057,0.513895,0.44250804,0.6044624,0.5197725,0.57035065,0.5133647,0.48757565,0.42813927,0
16,0.6146298,0.5260909,0.59648997,0.52318966,0.5232727,0.4522766,0.59530044,0.5103156,0.5471796,0.5061151,0.48144,0.42146677,0
17,0.608208,0.5187691,0.5967827,0.5379475,0.53478813,0.4492067,0.5985148,0.515115,0.57327,0.521585,0.49016315,0.4251921,0
18,0.6101352,0.5300313,0.5975798,0.5308854,0.547479,0.43766043,0.58934224,0.5193184,0.5545037,0.51622564,0.5007756,0.42081368,0
19,0.6066382,0.53626883,0.58583444,0.52095455,0.55175376,0.44964406,0.6101472,0.5514296,0.57159865,0.5298881,0.52750623,0.4377339,0
