,x_left_wrist,y_left_wrist,x_left_elbow,y_left_elbow,x_left_shoulder,y_left_shoulder,x_right_wrist,y_right_wrist,x_right_elbow,y_right_elbow,x_right_shoulder,y_right_shoulder,waving
0,0.57880354,0.45338008,0.5744524,0.37408346,0.5490173,0.30510616,0.40898454,0.45385736,0.4231798,0.3718962,0.4385056,0.30316207,0
1,0.57196194,0.4481265,0.5730009,0.36929637,0.5485941,0.29779038,0.41206115,0.4534751,0.42352244,0.36792684,0.43866247,0.29750946,0
2,0.574124,0.45311463,0.5759448,0.3659403,0.54964083,0.30696464,0.40822658,0.45462137,0.4230369,0.3733999,0.44087636,0.30550003,0
3,0.5764932,0.44547877,0.5733075,0.36634386,0.5450534,0.30246192,0.4195114,0.45420116,0.42556733,0.36804718,0.43953237,0.29920933,0
4,0.56183946,0.41946524,0.5823217,0.34338853,0.54247034,0.29272184,0.4192054,0.4608818,0.42781982,0.36835536,0.4447853,0.30261987,0
5,0.5340654,0.43997654,0.5673013,0.36190158,0.54067534,0.29837948,0.40746343,0.45640355,0.42871162,0.38122433,0.44383568,0.30709937,0
6,0.51025844,0.43429062,0.54143804,0.36208636,0.5314437,0.2886998,0.41471547,0.46305677,0.44119442,0.36989817,0.45664394,0.30092472,0
7,0.51617044,0.41288042,0.5351436,0.3723508,0.52413213,0.28575963,0.436148,0.46225855,0.45358238,0.3746049,0.465824,0.30177236,0
8,0.500583,0.42070556,0.5191295,0.38195223,0.503741,0.29204535,0.4308176,0.45854992,0.45595932,0.40855452,0.46349478,0.29783243,0
9,0.5084067,0.4183963,0.52667636,0.3810645,0.5099982,0.29241425,0.4075809,0.46933067,0.42202628,0.40756902,0.4339616,0.293424,0
10,0.5235621,0.41122025,0.5351869,0.35579044,0.50986856,0.28164515,0.43112928,0.452397,0.43318403,0.38371798,0.43043637,0.29567695,0
11,0.52124965,0.41411042,0.54620403,0.32500294,0.49148247,0.27144226,0.4048853,0.46002543,0.434509,0.36779293,0.45769423,0.28168786,0
12,0.53400886,0.39884636,0.55151194,0.3247296,0.50226873,0.2722668,0.41149232,0.4559542,0.44107187,0.37699994,0.45741063,0.28769755,0
